Datetime (UTC),Norway,Belgium,France,Germany,Netherlands,Ireland,Denmark
2022-11-12 17:00:00,5.313050766666668,208.3206066666667,208.3206066666667,208.3206066666667,208.3206066666667,,208.3206066666667
2022-11-12 18:00:00,8.315318333333334,173.57132900000002,174.8054973,217.66877506666668,174.8054973,,174.8054973
2022-11-12 19:00:00,5.1817562666666666,153.17691666666667,155.31264053333334,155.31264053333334,155.86407743333334,,155.31264053333334
2022-11-12 20:00:00,4.236435866666667,134.78693370000002,141.9556134,172.85358573333335,146.69972133333334,,146.03449586666667
2022-11-12 21:00:00,2.853467133333333,129.31632953333337,136.44124440000002,154.7261917666667,141.15909343333334,,140.80022180000003
2022-11-12 22:00:00,2.617137033333333,138.84831023333334,138.90082803333334,145.71938906666668,138.909581,,138.90082803333334
2022-11-12 23:00:00,14.2323238,147.75007733333337,147.75007733333337,147.75007733333337,147.75007733333337,,147.75007733333337
2022-11-13 00:00:00,15.09743,133.21622146666667,133.21622146666667,135.99064773333333,133.21622146666667,,133.21622146666667
2022-11-13 01:00:00,15.718831466666666,125.15550666666664,125.15550666666664,116.58716813333334,125.15550666666664,,125.15550666666664
2022-11-13 02:00:00,12.795618933333332,111.15209333333333,111.15209333333333,99.1704228,111.15209333333333,,111.15209333333333
2022-11-13 03:00:00,14.292233733333331,117.3398516,117.3398516,110.55694826666664,117.3398516,,117.3398516
2022-11-13 04:00:00,15.132438533333332,118.40761186666666,118.40761186666666,118.40761186666666,118.40761186666666,,118.40761186666666
2022-11-13 05:00:00,17.18043773333333,118.40761186666666,118.40761186666666,119.26532093333334,118.40761186666666,,118.40761186666666
2022-11-13 06:00:00,20.56751333333333,131.93841,131.93841,115.02053626666664,131.93841,,131.93841
2022-11-13 07:00:00,21.2939404,136.4982714666667,136.4982714666667,136.4982714666667,136.4982714666667,,136.4982714666667
2022-11-13 08:00:00,25.862554,115.57192066666668,116.709698,120.12303,115.15181826666664,,115.15181826666664
2022-11-13 09:00:00,27.99807453333333,105.46320666666666,108.22888079999998,107.257394,105.29691613333333,,105.29691613333333
2022-11-13 10:00:00,28.488194,116.84098,121.39208933333332,68.61672533333333,116.40337333333332,,116.40337333333332
2022-11-13 11:00:00,25.3111696,114.3728784,118.1538,113.89151106666664,113.89151106666664,,113.89151106666664
2022-11-13 12:00:00,25.845049733333333,109.99681173333332,111.327136,109.40166666666666,109.40166666666666,,109.40166666666666
2022-11-13 13:00:00,26.8602972,120.74443146666668,122.0660036,114.52166466666664,120.3068248,,120.254312
2022-11-13 14:00:00,28.02433093333333,124.1665156,125.52309626666666,147.68349786666667,123.79892599999998,,124.1665156
2022-11-13 15:00:00,29.214621066666663,131.28199999999998,133.37375986666666,131.61458106666666,130.52056439999998,,131.61458106666666
2022-11-13 16:00:00,28.531954666666667,169.15248093333332,168.53107946666665,164.1987734666667,174.079932,,164.1987734666667
2022-11-13 17:00:00,25.407443066666666,173.2222229333333,173.56355613333332,173.16971013333333,173.2659836,,173.16971013333333
2022-11-13 18:00:00,24.6547596,149.67023213333331,148.98756573333333,144.5152256,151.499428,,144.5152256
2022-11-13 19:00:00,18.291958666666662,138.91386026666666,138.51126213333333,131.3170085333333,138.91386026666666,,131.3170085333333
2022-11-13 20:00:00,24.488469066666667,132.52480293333332,131.98217066666666,123.44008853333332,131.28199999999998,,123.44008853333332
2022-11-13 21:00:00,23.105632,131.76336733333335,136.15693826666666,111.6684692,124.28029333333332,,120.77944
2022-11-13 22:00:00,17.0929164,119.73793613333332,119.79044893333334,106.87230013333333,116.40337333333332,,104.30792506666668
2022-11-13 23:00:00,21.8190684,121.54962773333332,138.2486981333333,87.53008546666666,91.49480186666666,,85.42957346666667
2022-11-14 00:00:00,21.1343895,111.8241114,123.3320709,109.6887942,91.1097843,,74.0272467
2022-11-14 01:00:00,20.7580836,106.6083366,111.7190958,84.37128329999999,104.227983,,59.9551563
2022-11-14 02:00:00,20.740581,103.790418,108.9711876,58.7912334,94.51404,,31.8459807
2022-11-14 03:00:00,20.9243583,101.2787949,101.5063287,95.1703875,104.6217915,,32.519830799999994
2022-11-14 04:00:00,20.8718505,116.479803,126.8238396,106.6608444,105.0068487,,40.1334618
2022-11-14 05:00:00,29.1068238,153.20900909999995,154.7579892,146.4792594,146.321736,,128.67911519999998
2022-11-14 06:00:00,50.670027,203.6164971,211.1776203,179.489163,189.5619093,,179.489163
2022-11-14 07:00:00,52.5253026,212.1140094,220.182708,190.5770601,196.641711,,182.814657
2022-11-14 08:00:00,52.420287,199.1708367,215.369493,172.3218483,168.5237841,,145.66538849999998
